OTU ID	FC4	FC8	FC2	FT4	FT3	FT7	FT2	FC5	FT5	FT1	FC7	FC6	FC3	FT6	FC1
denovo262	0.0	0.000539105913577	8.29393713196e-05	0.0	0.0	0.0	0.0	0.000414696856598	0.0	0.0	0.0	0.0	4.14696856598e-05	4.14696856598e-05	0.0
denovo263	0.0	0.0	0.0	0.000165878742639	0.004022559509	0.0	0.000539105913577	0.0	0.0	0.0	0.0	0.0	8.29393713196e-05	0.0	0.0
denovo260	0.000663514970557	0.000248818113959	0.0	8.29393713196e-05	0.0	0.0	8.29393713196e-05	0.0	8.29393713196e-05	8.29393713196e-05	0.000124409056979	0.000165878742639	0.0	0.000539105913577	0.0
denovo261	0.0	0.0	0.0	0.000539105913577	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo266	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000124409056979	0.0	0.0	0.000539105913577	0.0
denovo267	0.0	0.0	0.0	0.0	0.000331757485278	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo264	0.00588869536369	0.0200713278593	0.0161731774073	0.00493489259351	0.00107821182715	0.00460313510824	0.0042299079373	0.0106991789002	0.00605457410633	0.00559840756407	0.00447872605126	0.0326781122999	0.0884548395123	0.00605457410633	0.0141826324956
denovo265	0.000829393713196	0.0	0.0	0.000248818113959	0.0	0.0	0.0	0.0	0.0	0.0	8.29393713196e-05	0.0	0.0	0.0	0.0
denovo268	0.000165878742639	0.0	0.000704984656216	0.0	0.0	0.0	0.0	8.29393713196e-05	0.0	0.0	0.0	0.000124409056979	0.0	0.0	0.0
denovo269	0.000704984656216	0.0	0.000456166542258	0.000622045284897	4.14696856598e-05	0.0	0.000912333084515	0.000580575599237	0.000497636227917	0.000539105913577	0.0	0.00132702994111	0.0	0.0	4.14696856598e-05
denovo138	0.00414696856598	0.0108235879572	0.000622045284897	0.00128556025545	0.00659368001991	0.0	0.00199054491167	0.0112382848138	0.00107821182715	0.00311022642448	0.103425396035	0.00356639296674	0.00348345359542	0.000539105913577	0.000456166542258
denovo139	0.00145143899809	0.0	0.00182466616903	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00149290868375	0.0	8.29393713196e-05
denovo132	0.0	0.0	0.0	0.00182466616903	0.000497636227917	8.29393713196e-05	0.00111968151281	0.0	0.00165878742639	8.29393713196e-05	0.0	0.0	0.0	0.0	0.0
denovo133	0.0	0.0	0.0	0.0	0.00734013436178	0.0	4.14696856598e-05	0.0	4.14696856598e-05	0.0	0.0	0.0	0.0	0.0	0.0
denovo130	0.0	0.0	0.000331757485278	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00588869536369	0.0	0.0
denovo131	0.000414696856598	0.0	0.000373227170938	0.000497636227917	0.00244671145393	0.0	0.000248818113959	0.0	0.000704984656216	0.000207348428299	0.0	0.0	0.0	0.000165878742639	0.0
denovo136	0.0	0.0	0.0	0.00364933233806	4.14696856598e-05	0.0	0.000456166542258	8.29393713196e-05	0.000124409056979	0.000331757485278	0.0	0.0	0.0	0.0	0.0
denovo137	0.000787924027536	0.0	0.0	0.000580575599237	0.0	0.0	0.000165878742639	0.0	0.0	0.0	0.0	0.000124409056979	0.000373227170938	0.000829393713196	0.0
denovo134	8.29393713196e-05	0.0	0.0	0.0	4.14696856598e-05	4.14696856598e-05	0.000124409056979	4.14696856598e-05	0.0	0.0	8.29393713196e-05	4.14696856598e-05	0.000124409056979	0.00186613585469	0.0
denovo135	0.00149290868375	8.29393713196e-05	0.0	0.000165878742639	0.00111968151281	8.29393713196e-05	0.000497636227917	0.00207348428299	0.0	0.0	0.000207348428299	0.0	0.000165878742639	0.000165878742639	0.0
denovo58	0.0	0.0078377705897	0.00439578667994	0.00311022642448	0.00410549888032	0.000373227170938	0.0170440408062	0.00157584805507	0.00290287799618	0.00555693787841	0.000663514970557	0.00132702994111	0.000248818113959	0.0	4.14696856598e-05
denovo59	8.29393713196e-05	0.00211495396865	0.000165878742639	0.00140996931243	0.00327610516712	0.000995272455835	0.00866716430289	0.0117359210417	0.00410549888032	0.00145143899809	0.000414696856598	0.00207348428299	0.0	0.000165878742639	0.0
denovo56	0.00655221033425	0.0029858173675	0.0483121837936	0.00630339222029	0.00128556025545	0.0038152110807	0.00190760554035	0.00190760554035	0.00642780127727	0.00120262088413	4.14696856598e-05	8.29393713196e-05	0.0163805258356	0.00186613585469	0.0224350999419
denovo57	0.000912333084515	0.0	0.00692543750518	0.000248818113959	0.00232230239695	0.00223936302563	0.00211495396865	0.0	0.00667661939123	0.000704984656216	0.0	0.0	0.000124409056979	0.00306875673882	0.000995272455835
denovo54	8.29393713196e-05	0.00414696856598	0.00281993862487	0.00257112051091	0.00211495396865	0.000746454341876	0.00505930165049	0.00261259019657	0.00514224102181	0.00120262088413	0.000995272455835	0.00373227170938	0.00194907522601	0.00132702994111	0.00107821182715
denovo55	0.0	0.000207348428299	0.000124409056979	0.00481048353653	0.0284896740483	0.0	0.00240524176827	0.00228083271129	0.000124409056979	0.000248818113959	0.000124409056979	0.000539105913577	0.0	0.0	0.0
denovo52	0.00107821182715	0.00149290868375	0.00136849962677	0.0160072986647	0.00120262088413	0.000704984656216	0.0031931657958	0.00140996931243	0.0068010284482	0.00182466616903	0.000580575599237	0.00161731774073	0.000165878742639	0.000704984656216	0.0
denovo53	0.00505930165049	0.00327610516712	0.00775483121838	0.000497636227917	0.000746454341876	0.00132702994111	0.000580575599237	0.00290287799618	0.000704984656216	0.00128556025545	0.00377374139504	0.0121506178983	0.00510077133615	0.000953802770175	0.00165878742639
denovo50	0.0	0.0	0.0266235381936	0.00178319648337	0.00103674214149	0.0313925520445	0.00787924027536	0.0	0.014016753753	0.00999419424401	0.0	0.0	0.00684249813386	0.00203201459733	0.0116944513561
denovo51	0.0	0.00916480053081	0.0084598158746	0.00306875673882	0.000539105913577	0.00563987724973	0.00306875673882	0.00771336153272	0.00866716430289	0.00750601310442	0.00771336153272	0.0123994360123	0.00111968151281	0.00281993862487	0.00103674214149
denovo1	0.00559840756407	0.23475989052	0.000704984656216	0.0639047856017	0.284689392054	0.062411876918	0.0987807912416	0.0317243095297	0.0929335655636	0.137845235133	0.0762212822427	0.0111553454425	0.0244671145393	0.487310276188	0.00563987724973
denovo2	0.0102015426723	0.0458240026541	0.0512565314755	0.0196981006884	0.0112797544995	0.0198225097454	0.0222277515136	0.0368250808659	0.0252550385668	0.0284482043626	0.0111968151281	0.0895745210251	0.242182964253	0.0296508252467	0.0274529319068
denovo3	0.0183710707473	0.0427967156009	0.000787924027536	0.0109894666998	0.00352492328108	0.0488927593929	0.0237206601974	0.0856763705731	0.0505930165049	0.0410964584888	0.0807414779796	0.128680434602	0.0472339719665	0.0525420917309	0.00352492328108
denovo4	0.0890354151116	0.0375715352078	0.0889524757402	0.0116115119847	0.00638633159161	0.184042464958	0.00758895247574	0.0221448121423	0.0512150617898	0.0502612590197	0.00460313510824	0.00311022642448	0.0318487185867	0.0251720991955	0.0248818113959
denovo5	0.0347930662686	0.0707472837356	0.0469022144812	0.0221033424567	0.0191175250892	0.0442896242846	0.0350004146969	0.0527079704736	0.0285311437339	0.0468192751099	0.0146387990379	0.0773824334412	0.086422824915	0.0293605374471	0.0146802687236
denovo228	4.14696856598e-05	0.0	0.0	0.000165878742639	4.14696856598e-05	4.14696856598e-05	0.000497636227917	0.0	0.000746454341876	0.0	0.0	0.0	0.0	0.0	0.0
denovo229	0.00315169611014	0.0	4.14696856598e-05	0.0	0.0	4.14696856598e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.29393713196e-05	0.0
denovo226	0.000165878742639	0.000207348428299	0.000497636227917	0.0	0.0	0.0	0.0	0.000663514970557	0.000165878742639	0.0	0.0	4.14696856598e-05	8.29393713196e-05	0.0	0.0
denovo227	0.000870863398855	0.0	0.0	4.14696856598e-05	0.000912333084515	0.0	4.14696856598e-05	0.0	0.0	0.0	0.0	0.0	8.29393713196e-05	0.0	0.0
denovo224	8.29393713196e-05	0.0	0.0	4.14696856598e-05	0.0	0.0	0.0	0.000124409056979	0.000331757485278	8.29393713196e-05	0.0	0.000290287799618	0.0	0.0	0.0
denovo225	0.000746454341876	0.0	0.0	0.0	0.0	4.14696856598e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo222	0.0	0.0	0.0	0.000248818113959	0.0	0.0	4.14696856598e-05	0.0	0.000414696856598	0.0	0.0	0.0	0.0	0.0	0.0
denovo223	0.0	0.000165878742639	0.0	0.0	0.0	0.0	0.0	0.00140996931243	0.0	0.0	0.0	0.000207348428299	0.0	0.0	0.0
denovo220	0.00128556025545	0.0	0.000870863398855	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00120262088413	0.0	8.29393713196e-05
denovo221	8.29393713196e-05	0.0	0.000331757485278	0.000995272455835	0.000165878742639	0.0	0.000331757485278	0.000165878742639	8.29393713196e-05	0.000165878742639	0.0	4.14696856598e-05	0.000456166542258	0.0	0.0
denovo299	0.00211495396865	0.0	0.000165878742639	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo298	0.000787924027536	0.0	0.0	0.000124409056979	0.000165878742639	0.0	0.0	0.0	0.0	0.0	0.0	0.000207348428299	0.0	0.0	0.0
denovo293	8.29393713196e-05	0.0	4.14696856598e-05	0.000580575599237	4.14696856598e-05	0.0	0.000456166542258	0.000165878742639	0.000912333084515	0.0	0.000165878742639	0.000331757485278	0.0	0.0	0.0
denovo292	0.0	0.0	0.000248818113959	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.14696856598e-05
denovo291	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000248818113959
denovo290	0.000207348428299	0.0	0.0	0.0	0.000124409056979	4.14696856598e-05	0.0	0.0	0.0	0.0	0.0	4.14696856598e-05	0.0	8.29393713196e-05	0.0
denovo297	0.0	0.0	0.0	0.000207348428299	0.0	0.0	4.14696856598e-05	4.14696856598e-05	0.0	8.29393713196e-05	0.0	4.14696856598e-05	0.0	0.0	0.0
denovo296	0.00132702994111	0.0	0.0	0.000248818113959	8.29393713196e-05	0.0	4.14696856598e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo295	0.0	0.0	0.00116115119847	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000124409056979	0.0	0.0
denovo294	0.000414696856598	0.000207348428299	0.000497636227917	0.000207348428299	0.0	0.0	0.000124409056979	0.000622045284897	0.000124409056979	0.000165878742639	0.000124409056979	0.000497636227917	0.000124409056979	4.14696856598e-05	0.0
denovo176	0.0	0.000124409056979	0.000373227170938	4.14696856598e-05	0.0	0.000165878742639	0.000124409056979	0.000456166542258	0.000207348428299	0.000248818113959	0.000331757485278	4.14696856598e-05	8.29393713196e-05	0.0	8.29393713196e-05
denovo177	0.00120262088413	0.000248818113959	0.000539105913577	0.000622045284897	4.14696856598e-05	0.0	0.000456166542258	0.000290287799618	0.000953802770175	4.14696856598e-05	0.000124409056979	0.000331757485278	0.0	0.0	4.14696856598e-05
denovo174	0.0	0.0	8.29393713196e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00248818113959	0.0	8.29393713196e-05
denovo175	0.0	0.0	0.00215642365431	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo172	0.000497636227917	0.0	0.000704984656216	0.0	8.29393713196e-05	0.0	0.000248818113959	0.00128556025545	0.000124409056979	0.000622045284897	0.0	0.0	0.0	0.0	0.0
denovo173	0.00145143899809	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.29393713196e-05	0.0
denovo170	8.29393713196e-05	8.29393713196e-05	0.000456166542258	0.000456166542258	4.14696856598e-05	0.0	0.00186613585469	0.000829393713196	0.000870863398855	0.000207348428299	0.000331757485278	0.000456166542258	0.0	0.0	0.0
denovo171	0.000456166542258	0.0	0.00182466616903	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.29393713196e-05
denovo178	0.000829393713196	0.000290287799618	0.000331757485278	0.000331757485278	0.000622045284897	0.0	0.000622045284897	4.14696856598e-05	0.000331757485278	8.29393713196e-05	0.0	4.14696856598e-05	0.000373227170938	0.0	0.0
denovo179	0.00157584805507	0.0	0.00315169611014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000456166542258	0.0	0.000456166542258
denovo18	0.022310690885	0.00128556025545	0.0475242597661	0.00277846893921	0.000207348428299	0.00331757485278	0.00427137762296	8.29393713196e-05	0.00601310442067	0.00373227170938	0.0	0.00675955876254	0.0126897238119	0.00435431699428	0.0294434768184
denovo19	0.0408891100605	0.0222692211993	0.0116944513561	0.00182466616903	0.00248818113959	0.0038152110807	0.00294434768184	0.056191424069	0.00348345359542	0.00501783196483	0.0950899892179	0.0634486190595	0.00904039147383	0.00501783196483	0.0131873600398
denovo12	0.000165878742639	0.0104503607863	4.14696856598e-05	0.0527494401592	0.0713278593348	8.29393713196e-05	0.0268723563075	0.01633905615	0.00754748279008	0.00895745210251	0.0149290868375	0.00240524176827	0.000787924027536	0.000290287799618	0.0
denovo13	0.00472754416522	0.00273699925355	0.0373227170938	0.00518371070747	0.00481048353653	0.00140996931243	0.00841834618894	0.0334660363274	0.00630339222029	0.0038152110807	0.00576428630671	0.004022559509	0.0354151115535	0.00257112051091	0.00315169611014
denovo10	0.0	0.0115700422991	8.29393713196e-05	0.0143070415526	0.00501783196483	0.00999419424401	0.0123579663266	0.016090238036	0.0245085842249	0.0260014929087	0.00953802770175	0.0222692211993	8.29393713196e-05	0.0173343286058	0.0
denovo11	0.0	0.000165878742639	8.29393713196e-05	0.0666832545409	0.137928174504	0.0201957369163	0.0216886456001	0.0	0.0527079704736	0.101600729866	0.0	0.000663514970557	0.00833540681762	0.0209007215725	4.14696856598e-05
denovo16	0.0209421912582	0.0106162395289	0.0557352575267	0.0941776561334	0.0166708136352	0.145931823837	0.0607530894916	0.0167122833209	0.0610433772912	0.149332338061	0.00165878742639	0.0122335572696	0.0316413701584	0.0377788836361	0.0246329932819
denovo17	0.00829393713196	0.0209421912582	0.0196566310027	0.0176660860911	0.0161731774073	0.0278261590777	0.0156755411794	0.00879157335987	0.0228912664842	0.0166293439496	0.0119017997844	0.0354980509248	0.00957949738741	0.011818860413	0.0106991789002
denovo14	0.020112797545	0.0665173757983	0.0135605872107	0.00286140831053	0.0112797544995	0.0154267230654	0.017790495148	0.0427552459152	0.0245915235963	0.00792070996102	0.0422576096873	0.0627021647176	0.00916480053081	0.004022559509	0.00750601310442
denovo15	0.000580575599237	0.00335904453844	0.0	0.0983246246993	0.00522518039313	4.14696856598e-05	0.00481048353653	0.00800364933234	0.00157584805507	0.00688396781952	0.00165878742639	0.000746454341876	4.14696856598e-05	4.14696856598e-05	0.0
denovo248	0.00165878742639	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo249	0.0	8.29393713196e-05	0.00128556025545	0.0	0.0	0.0	0.0	4.14696856598e-05	0.0	0.0	0.0	4.14696856598e-05	0.0	0.0	0.0
denovo318	0.0	0.0	4.14696856598e-05	0.0	0.0	0.0	0.000124409056979	0.0	0.000124409056979	0.000207348428299	0.0	0.0	0.0	0.0	0.0
denovo319	0.0	0.0	0.0	0.0	0.0	4.14696856598e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000207348428299	0.0
denovo316	0.000207348428299	0.0	4.14696856598e-05	4.14696856598e-05	0.0	0.0	0.0	0.0	4.14696856598e-05	4.14696856598e-05	0.0	0.0	0.0	0.0	4.14696856598e-05
denovo317	0.0	0.0	0.0	0.000373227170938	0.0	0.0	0.000165878742639	0.0	0.0	0.000165878742639	0.0	0.0	0.0	0.0	0.0
denovo314	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000331757485278	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo315	0.0	0.0	0.000331757485278	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo312	0.0	0.0	0.0	0.000331757485278	0.0	0.0	4.14696856598e-05	0.0	4.14696856598e-05	0.0	0.0	0.0	0.0	0.0	0.0
denovo313	0.0	0.0	0.0	4.14696856598e-05	0.0	0.0	0.000124409056979	0.0	0.000124409056979	0.0	0.0	0.0	0.0	0.0	0.0
denovo310	0.0	0.0	0.0	0.0	4.14696856598e-05	0.0	0.000290287799618	0.0	0.0	0.0	0.0	0.0	0.0	4.14696856598e-05	0.0
denovo311	0.0	0.0	0.000124409056979	0.0	0.0	4.14696856598e-05	0.0	0.000165878742639	8.29393713196e-05	0.0	4.14696856598e-05	0.0	0.0	0.0	0.0
denovo257	0.000663514970557	0.0	0.000580575599237	0.0	0.0	4.14696856598e-05	0.0	0.0042299079373	0.0	0.0	0.0	0.00410549888032	0.0	0.0	0.0
denovo256	0.0	8.29393713196e-05	0.0	0.000704984656216	0.0	0.0	0.000290287799618	0.000290287799618	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo255	0.0	0.0	0.0	0.000207348428299	0.00265405988223	0.000248818113959	0.000580575599237	8.29393713196e-05	0.0	0.0	4.14696856598e-05	8.29393713196e-05	0.000248818113959	8.29393713196e-05	0.0
denovo254	0.0	0.0	0.0	0.0	0.00257112051091	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo253	0.0	0.0	8.29393713196e-05	0.00186613585469	0.0	0.0	0.0	0.000124409056979	0.0	0.000331757485278	0.0	0.000207348428299	0.000124409056979	8.29393713196e-05	0.0
denovo252	0.0	0.0	0.0	0.00116115119847	0.00373227170938	0.0	0.000207348428299	0.0	0.000248818113959	0.000290287799618	4.14696856598e-05	0.000165878742639	0.0	0.0	4.14696856598e-05
denovo251	0.000248818113959	0.0	0.0	0.000331757485278	0.00149290868375	0.0	0.000124409056979	4.14696856598e-05	0.0	0.0	0.0	8.29393713196e-05	0.000165878742639	0.0	0.0
denovo250	0.000539105913577	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000124409056979	0.000165878742639	0.0	0.0
denovo242	0.00199054491167	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000124409056979	0.0	4.14696856598e-05	0.0
denovo259	0.00182466616903	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo258	0.000248818113959	8.29393713196e-05	4.14696856598e-05	0.0	4.14696856598e-05	0.0	8.29393713196e-05	0.000580575599237	4.14696856598e-05	0.0	0.0	0.0	0.0	0.0	0.0
denovo243	0.0	0.000373227170938	4.14696856598e-05	0.0	0.0	0.0	0.0	0.000165878742639	0.0	0.0	4.14696856598e-05	0.000165878742639	0.0	0.0	0.0
denovo109	0.00609604379199	0.0	8.29393713196e-05	0.0	0.0	0.0	0.0	4.14696856598e-05	0.0	0.0	0.0	0.0	0.0	0.0	8.29393713196e-05
denovo108	0.0	0.0	0.0	0.00107821182715	0.00182466616903	0.000995272455835	0.00257112051091	0.0	0.00182466616903	0.000704984656216	0.0	0.0	0.0	0.00136849962677	0.0
denovo107	0.00153437836941	0.000456166542258	0.000414696856598	0.00161731774073	0.0	4.14696856598e-05	0.000746454341876	0.000456166542258	0.000953802770175	8.29393713196e-05	4.14696856598e-05	0.000456166542258	0.0	4.14696856598e-05	4.14696856598e-05
denovo106	0.000207348428299	0.000953802770175	0.000995272455835	0.00223936302563	0.000207348428299	0.0	0.000870863398855	0.000165878742639	0.000456166542258	0.000207348428299	0.000124409056979	4.14696856598e-05	4.14696856598e-05	4.14696856598e-05	0.0
denovo105	0.00145143899809	0.0	0.000870863398855	0.000456166542258	0.0	0.0	0.00103674214149	0.0	0.000373227170938	0.00107821182715	0.0	0.0	0.000165878742639	4.14696856598e-05	0.000165878742639
denovo104	0.00128556025545	0.0	0.0104503607863	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00128556025545
denovo103	0.000248818113959	0.00165878742639	0.000870863398855	0.000373227170938	0.000124409056979	0.0	0.000746454341876	0.00452019573692	0.000580575599237	0.000248818113959	0.000663514970557	0.00140996931243	0.000248818113959	0.0	0.0
denovo102	0.0	0.000787924027536	0.000124409056979	0.00622045284897	0.000663514970557	0.0	0.00203201459733	0.00145143899809	0.00306875673882	0.000497636227917	0.000331757485278	0.000165878742639	4.14696856598e-05	0.000373227170938	0.0
denovo101	0.000829393713196	0.0	0.00646927096293	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00120262088413
denovo100	0.000165878742639	8.29393713196e-05	0.0	0.000497636227917	0.0	0.0	0.0	0.00970390644439	8.29393713196e-05	0.00111968151281	0.00269552956789	0.00348345359542	0.000787924027536	4.14696856598e-05	0.0
denovo41	0.0	0.00244671145393	0.00485195322219	0.00667661939123	0.00352492328108	4.14696856598e-05	0.00410549888032	0.00244671145393	0.000331757485278	0.00136849962677	0.0	0.000207348428299	0.0	0.000829393713196	0.0
denovo40	0.00223936302563	0.00290287799618	0.00273699925355	0.0554864394128	0.0138508750104	0.0	0.0074230737331	0.00315169611014	0.00580575599237	0.000497636227917	0.0	0.000787924027536	0.000124409056979	0.000165878742639	0.000124409056979
denovo43	4.14696856598e-05	0.000248818113959	4.14696856598e-05	0.000704984656216	0.00348345359542	0.000746454341876	0.0031931657958	0.000207348428299	0.024259766111	0.00277846893921	0.000331757485278	0.000248818113959	0.0	0.0	0.0
denovo42	0.0252135688811	0.00286140831053	0.00854275524592	0.0254209173094	0.00252965082525	0.00207348428299	0.0112382848138	0.00738160404744	0.00775483121838	0.00240524176827	0.000787924027536	0.00128556025545	0.000331757485278	0.00116115119847	0.000248818113959
denovo45	0.0	0.017790495148	0.0	0.0155926018081	0.00385668076636	0.00547399850709	0.014016753753	0.00369080202372	0.0200298581737	0.000248818113959	0.00128556025545	0.0298996433607	0.000373227170938	0.00281993862487	0.00107821182715
denovo44	0.0	0.000124409056979	0.00153437836941	0.00265405988223	0.0	0.0193663432031	0.00290287799618	0.000456166542258	0.00771336153272	0.0042299079373	0.000165878742639	0.00576428630671	0.0	0.00132702994111	0.00161731774073
denovo47	0.00472754416522	0.0046446047939	0.0246744629676	0.00257112051091	0.00165878742639	0.00816952807498	0.00937214895911	0.0106577092146	0.0114456332421	0.0036078626524	0.00626192253463	0.0100771336153	0.0109479970142	0.00157584805507	0.00277846893921
denovo46	0.0329684000995	0.00593016504935	0.000622045284897	0.0046446047939	0.000456166542258	0.00651074064859	0.00734013436178	0.0136435265821	0.0128556025545	0.0078377705897	0.0539520610434	0.0209007215725	0.000829393713196	0.00713278593348	4.14696856598e-05
denovo49	0.0113626938708	0.00642780127727	0.00622045284897	0.00294434768184	0.00514224102181	0.0046446047939	0.0121091482127	0.0116944513561	0.0185369494899	0.00505930165049	0.0158828896077	0.00854275524592	0.00646927096293	0.00452019573692	0.0036078626524
denovo48	0.000539105913577	0.00393962013768	0.00252965082525	0.000414696856598	0.0036078626524	0.0	0.00875010367421	0.00808658870366	0.00273699925355	0.00111968151281	0.00240524176827	0.00186613585469	8.29393713196e-05	0.0	0.0
denovo213	0.000373227170938	0.0	8.29393713196e-05	0.0	0.0	4.14696856598e-05	0.000165878742639	0.000165878742639	0.0	0.0	0.0	0.000207348428299	0.000207348428299	0.0	0.0
denovo212	0.00124409056979	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo211	0.0	0.0	0.000165878742639	0.000331757485278	0.000331757485278	0.0	0.000124409056979	0.0	0.000248818113959	0.000207348428299	0.0	0.0	0.0	0.000124409056979	0.0
denovo210	0.0	0.0	0.00120262088413	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000414696856598
denovo217	0.00174172679771	0.0	0.0	0.0	0.0	0.0	0.000124409056979	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo216	0.00265405988223	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.14696856598e-05	0.0	0.0	0.0	0.0
denovo215	0.00128556025545	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo214	0.00215642365431	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo219	4.14696856598e-05	0.000207348428299	0.0	0.000746454341876	0.000331757485278	0.0	0.000124409056979	4.14696856598e-05	4.14696856598e-05	0.0	0.0	0.000124409056979	8.29393713196e-05	4.14696856598e-05	0.0
denovo218	0.0	0.000248818113959	0.000207348428299	0.000829393713196	0.0	0.0	0.000953802770175	0.0	8.29393713196e-05	0.0	0.0	0.0	0.0	0.0	0.0
